,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
183,"Tree Nuts, Wheat, Soybeans, Gluten",698,,0mg,5,9.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Meatless ""Chicken"" Breast (Water, soy protein isolate, vital wheat gluten, expeller pressed/canola oil, natural flavors (from plant sources), modified vegetable gum, organic ancient grains flour (kamut, amaranth, millet, quinoa), yeast extract, potato starch, sea salt, organic cane sugar, vinegar, pea protein, carrot fiber, beetroot fiber, garlic powder, onion powder, extractives of paprika and turmeric.), Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Cilantro Pesto (Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Almonds, Garlic, Black Pepper, Salt), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Chipotle Cashew Spread (Cashews, Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper)",16089425,0001-01-01T00:00:00,The Root of All Evil,8.0,41.4g,3.8g,1 EACH,1660.4mg,Root Slab,5.1g,"LUNCH, VG,TN,WH,SY,CG",67.1g,306,0g
184,"Wheat, Soybeans, Gluten",625,,0mg,5,8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Gardein Fishless Fish Patty (Water, Soy Protein Concentrate*, Expeller Pressed Canola Oil*, Potato Starch, Methylcellulose, Soy Protein Isolate*, Sea Salt, Natural Flavors (plant sources), Vital Wheat Gluten*, Yeast Extract, Algal Oil (plant source of Omega 3 DHA and EPA), Citric Acid, Organic Cane Sugar, Color Added, Onion Powder, Pea Protein, Carrot Fiber, Beetroot Fiber, Turmeric Extract, Paprika and Rosemary Extracts, Natural Smoke Flavor, Breading (water, enriched wheat flour [wheat flour*, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], modified corn starch, tapioca starch, yellow corn flour, wheat gluten*, salt, onion powder, spices, garlic powder, baking powder, canola oil, soy flour, xanthan gum, paprika, sugar, turmeric, soy bean oil). *Non-genetically engineered.), Cilantro Lime Slaw (Cabbage, Cilantro, Limes, Carrots, Green Onions), Serrano Creme (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Serrano Peppers, Cilantro, Salt), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. )",16089426,0001-01-01T00:00:00,Three Rivers Tacos,7.0,15.8g,4.6g,1 PLATE,673.7mg,Root Slab,3.3g,"LUNCH, TB,VG,WH,SY,CG",46.6g,389,0g
185,Soybeans,663,,0mg,5,8.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Organic Lettuce, Edamame Salad (Edamame, Roma Tomatoes, Carrots, Lemon, Green Onions, Pure Sesame Seed Oil, Cilantro, Salt, White Pepper), Edamame (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Edamame, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Lemon, Parsley, Salt, White Pepper), Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)",16089427,0001-01-01T00:00:00,Chop-Chop River,6.0,17g,5.8g,1 EACH,415.8mg,Field and Farm,12.2g,"LUNCH, TB,VG,SY",23.7g,524,0g
186,"Tree Nuts, Soybeans",418,,0mg,5,7.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Artisan Baby Romaine, Cajun Tofu Croutons (Tofu (Soybeans, Filtered Water, Nigari.), Cajun Seasoning (Salt, Spices, Paprika, Dehydrated Garlic, Dehydrated Onion, Paprika, Turmeric Extracts (color).)), Vegan Caesar Dressing (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Spanish Capers (Capers, Water, Vinegar, Salt.), Black Pepper, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 )), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Tomatoes, Cilantro",16089428,0001-01-01T00:00:00,Crystal Cave,6.0,17.1g,4.7g,1 EACH,685mg,Field and Farm,3.9g,"LUNCH, TB,VG,TN,SY",17.6g,288,0g
187,Soybeans,447,,0mg,5,5.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Lemon-Tarragon Vinaigrette (Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Agave (100% pure organic agave nectar), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Salt, Black Pepper, Tarragon), Orange Cauliflower, Purple Cauliflower, Kale, Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Red Bell Pepper, Carrots, Black Pepper, Salt",16089429,0001-01-01T00:00:00,Tamarack Salad,6.0,8g,2.8g,1 EACH,747.5mg,Field and Farm,7.9g,"LUNCH, TB,VG,SY",25.4g,353,0g
188,"Tree Nuts, Soybeans",675,,0mg,5,5.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Tofu (Soybeans, Filtered Water, Nigari.), Organic Spring Mix, Herb Agave Vinaigrette (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Apple Cider Vinegar, Agave (100% pure organic agave nectar), Green Onions, Basil, Parsley, Oregano), Carrots, Roasted Cashew, Red Onion, Spicy Sesame Ginger Marinade (Pure Sesame Seed Oil, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Cilantro, Apple Cider Vinegar, Green Onions, Fair Trade Light Brown Sugar, Water, Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Ginger), Mushrooms, Daikon Sprouts, Tomatoes",16089430,0001-01-01T00:00:00,Valley View / Ginger Tofu & Greens,8.0,17.7g,8.9g,1 EACH,320.4mg,Field and Farm,15.4g,"LUNCH, TB,VG,TN,SY",31.6g,499,0g
189,Soybeans,62,,0mg,5,1.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Green Kale, Mushrooms, Carrots, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Cornstarch Slurry (Water, Corn Starch), Green Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Ginger",16089431,0001-01-01T00:00:00,Hot and Sour Soup,2.0,2.6g,0.1g,7 OZL,344.4mg,Soup and Chili,1.8g,"LUNCH, VG,SY,TB",7.8g,22,0g
190,Soybeans,231,,0mg,5,11g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Soy Creme (Tofu, Lemon, Salt, White Pepper), Red Onion, Green Onions",16089432,0001-01-01T00:00:00,Roots Vegan Hot Kettle Chili Bowl,4.0,11.8g,0.6g,1 BOWL,558.4mg,Soup and Chili,8.5g,"LUNCH, VG,SY",37.2g,40,0g
191,Soybeans,134,,0mg,5,6.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Soy Creme (Tofu, Lemon, Salt, White Pepper), Red Onion, Green Onions",16089433,0001-01-01T00:00:00,Roots Vegan Hot Kettle Chili Cup,2.0,6.8g,0.3g,1 CUP,319mg,Soup and Chili,4.8g,"LUNCH, VG,GF",21.5g,24,0g
192,"Wheat, Gluten",201,,0mg,5,5.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Black Bean and Sausage (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Chipotle Grain Sausage (Vital wheat gluten, filtered water, expeller pressed safflower oil, onions, garlic, apple cider vinegar, yeast extract, chipotle peppers, onion powder, granulated garlic, brown sugar, sea salt, barley malt, spices, black pepper, paprika oleoresin, chili de arbol peppers, cumin and oregano. ), Yellow Onions, Tomatoes, Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Garlic, Salt, Oregano), Steamed Brown Rice (Brown Rice, Water), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Avocado, Cilantro",16089434,0001-01-01T00:00:00,"Black Beans, Sausage & Rice",3.0,8.9g,0.9g,6 OZ,352.6mg,Sides,1.8g,"LUNCH, TB,VG,WH,CG",26.6g,65,0g
193,,127,,0mg,5,2.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Brown Rice, Salt, White Pepper",16089435,0001-01-01T00:00:00,Brown Rice,2.0,3g,0.2g,4 OZ,194.7mg,Sides,0.4g,"LUNCH, TB,VG",26.3g,9,0g
194,"Tree Nuts, Soybeans",535,,0mg,5,10.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Cilantro",16089436,0001-01-01T00:00:00,Sweet Potato Chili Cheese Fries,6.0,12.7g,4.4g,1 PLATE,532.5mg,Sides,3.1g,"LUNCH, VG,TN,SY",65.4g,221,0.1g
195,Soybeans,240,,0mg,5,3.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt",16089437,0001-01-01T00:00:00,Sweet Potato Fries,3.0,2.9g,0.6g,6 OZ,705.3mg,Sides,19.2g,"LUNCH, VG,SY",39.8g,75,0g
196,,142,,0mg,5,8.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Carrots, Red Beets, Granny Smith Apples, Ice",16089438,0001-01-01T00:00:00,ABC Juice,5.0,3.1g,0.1g,16 OZ,169.3mg,Smoothies & Juices,22.3g,"LUNCH, TB,VG",34g,6,0g
197,,186,,0mg,5,12.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,Carrots,16089439,0001-01-01T00:00:00,Carrot Juice,5.0,4.2g,0.2g,16 OZ,313mg,Smoothies & Juices,21.5g,"LUNCH, TB,VG",43.5g,10,0g
